전용면적(㎡),건축년도,건축면적,연면적,주차대수,전체동수,주거전용면적
74.74,2013,46588,117075,995,12,58940.61
59.89,2013,46588,117075,995,12,58940.61
59.99,2013,46588,117075,995,12,58940.61
59.89,2013,46588,117075,995,12,58940.61
74.74,2013,46588,117075,995,12,58940.61
74.74,2013,46588,117075,995,12,58940.61
59.89,2013,46588,117075,995,12,58940.61
59.99,2013,46588,117075,995,12,58940.61
59.89,2013,46588,117075,995,12,58940.61
84.83,2013,46588,117075,995,12,58940.61
74.74,2013,46588,117075,995,12,58940.61
59.89,2013,46588,117075,995,12,58940.61
59.89,2013,46588,117075,995,12,58940.61
59.89,2013,46588,117075,995,12,58940.61
84.83,2013,46588,117075,995,12,58940.61
59.89,2013,46588,117075,995,12,58940.61
84.84,2013,46588,117075,995,12,58940.61
59.99,2013,46588,117075,995,12,58940.61
59.86,2013,46588,117075,995,12,58940.61
59.99,2013,46588,117075,995,12,58940.61
84.84,2013,46588,117075,995,12,58940.61
59.89,2013,46588,117075,995,12,58940.61
74.74,2013,46588,117075,995,12,58940.61
59.89,2013,46588,117075,995,12,58940.61
84.83,2013,46588,117075,995,12,58940.61
84.83,2012,0,133346,0,16,70586.11
84.95,2012,0,133346,0,16,70586.11
84.95,2012,0,133346,0,16,70586.11
74.74,2012,0,133346,0,16,70586.11
59.89,2012,0,133346,0,16,70586.11
59.89,2012,0,133346,0,16,70586.11
59.89,2012,0,133346,0,16,70586.11
74.74,2012,0,133346,0,16,70586.11
84.83,2012,0,133346,0,16,70586.11
74.74,2012,0,133346,0,16,70586.11
84.83,2012,0,133346,0,16,70586.11
74.74,2012,0,133346,0,16,70586.11
74.74,2012,0,133346,0,16,70586.11
74.74,2012,0,133346,0,16,70586.11
84.83,2012,0,133346,0,16,70586.11
84.84,2012,0,133346,0,16,70586.11
74.74,2012,0,133346,0,16,70586.11
84.83,2012,0,133346,0,16,70586.11
84.84,2012,0,133346,0,16,70586.11
84.83,2012,0,133346,0,16,70586.11
84.84,2012,0,133346,0,16,70586.11
84.83,2012,0,133346,0,16,70586.11
84.83,2012,0,133346,0,16,70586.11
84.84,2012,0,133346,0,16,70586.11
59.89,2012,0,133346,0,16,70586.11
59.89,2012,0,133346,0,16,70586.11
84.94,2012,0,133346,0,16,70586.11
59.89,2012,0,133346,0,16,70586.11
74.74,2012,0,133346,0,16,70586.11
59.89,2012,0,133346,0,16,70586.11
84.94,2012,0,133346,0,16,70586.11
84.84,2012,0,133346,0,16,70586.11
74.74,2012,0,133346,0,16,70586.11
74.74,2012,0,133346,0,16,70586.11
84.84,2012,0,133346,0,16,70586.11
74.74,2012,0,133346,0,16,70586.11
84.83,2012,0,133346,0,16,70586.11
84.84,2012,0,133346,0,16,70586.11
59.89,2012,0,133346,0,16,70586.11
84.95,2012,0,133346,0,16,70586.11
84.86,2014,0,125459,950,14,63104.14
84.92,2014,0,125459,950,14,63104.14
84.81,2014,0,125459,950,14,63104.14
59.81,2014,0,125459,950,14,63104.14
84.92,2014,0,125459,950,14,63104.14
59.97,2014,0,125459,950,14,63104.14
84.81,2014,0,125459,950,14,63104.14
59.81,2014,0,125459,950,14,63104.14
84.92,2014,0,125459,950,14,63104.14
101.81,2014,0,125459,950,14,63104.14
59.97,2014,0,125459,950,14,63104.14
59.81,2014,0,125459,950,14,63104.14
59.74,2014,0,125459,950,14,63104.14
84.86,2014,0,125459,950,14,63104.14
59.81,2014,0,125459,950,14,63104.14
84.86,2014,0,125459,950,14,63104.14
84.92,2014,0,125459,950,14,63104.14
59.97,2014,0,125459,950,14,63104.14
84.92,2014,0,125459,950,14,63104.14
59.97,2014,0,125459,950,14,63104.14
84.86,2014,0,125459,950,14,63104.14
59.97,2014,0,125459,950,14,63104.14
59.97,2014,0,125459,950,14,63104.14
114.51,2014,0,125459,950,14,63104.14
59.81,2014,0,125459,950,14,63104.14
59.81,2014,0,125459,950,14,63104.14
59.97,2014,0,125459,950,14,63104.14
59.97,2014,0,125459,950,14,63104.14
59.81,2014,0,125459,950,14,63104.14
59.81,2014,0,125459,950,14,63104.14
101.85,2014,0,125459,950,14,63104.14
59.42,2014,0,125459,950,14,63104.14
101.81,2014,0,125459,950,14,63104.14
101.86,2014,0,125459,950,14,63104.14
84.92,2014,0,125459,950,14,63104.14
59.81,2014,0,125459,950,14,63104.14
101.81,2014,0,125459,950,14,63104.14
84.86,2014,0,125459,950,14,63104.14
59.81,2014,0,125459,950,14,63104.14
59.97,2014,0,125459,950,14,63104.14
114.51,2014,0,125459,950,14,63104.14
84.81,2014,0,125459,950,14,63104.14
84.92,2014,0,125459,950,14,63104.14
84.92,2014,0,125459,950,14,63104.14
84.92,2014,0,125459,950,14,63104.14
84.92,2014,0,125459,950,14,63104.14
84.86,2014,0,125459,950,14,63104.14
84.86,2014,0,125459,950,14,63104.14
84.92,2014,0,125459,950,14,63104.14
49.2,1992,2366.19,46031,330,2,28560.19
60,1992,2366.19,46031,330,2,28560.19
49.2,1992,2366.19,46031,330,2,28560.19
84.48,1992,2366.19,46031,330,2,28560.19
84.48,1992,2366.19,46031,330,2,28560.19
60,1992,2366.19,46031,330,2,28560.19
60,1992,2366.19,46031,330,2,28560.19
60,1992,2366.19,46031,330,2,28560.19
49.2,1992,2366.19,46031,330,2,28560.19
49.2,1992,2366.19,46031,330,2,28560.19
84.48,1992,2366.19,46031,330,2,28560.19
60,1992,2366.19,46031,330,2,28560.19
84.48,1992,2366.19,46031,330,2,28560.19
60,1992,2366.19,46031,330,2,28560.19
84.48,1992,2366.19,46031,330,2,28560.19
60,1992,2366.19,46031,330,2,28560.19
60,1992,2366.19,46031,330,2,28560.19
84.48,1992,2366.19,46031,330,2,28560.19
97.63,1993,6395.31,86439,720,7,59105.84
129.45,1993,6395.31,86439,720,7,59105.84
97.63,1993,6395.31,86439,720,7,59105.84
129.45,1993,6395.31,86439,720,7,59105.84
97.63,1993,6395.31,86439,720,7,59105.84
129.45,1993,6395.31,86439,720,7,59105.84
97.63,1993,6395.31,86439,720,7,59105.84
97.63,1993,6395.31,86439,720,7,59105.84
163.68,1993,6395.31,86439,720,7,59105.84
97.63,1993,6395.31,86439,720,7,59105.84
163.68,1993,6395.31,86439,720,7,59105.84
129.45,1993,6395.31,86439,720,7,59105.84
129.45,1993,6395.31,86439,720,7,59105.84
97.63,1993,6395.31,86439,720,7,59105.84
97.63,1993,6395.31,86439,720,7,59105.84
129.45,1993,6395.31,86439,720,7,59105.84
163.68,1993,6395.31,86439,720,7,59105.84
97.63,1993,6395.31,86439,720,7,59105.84
49.96,1992,0,67930,488,8,47802.69
39.51,1992,0,67930,488,8,47802.69
33.18,1992,0,67930,488,8,47802.69
33.18,1992,0,67930,488,8,47802.69
39.53,1992,0,67930,488,8,47802.69
33.18,1992,0,67930,488,8,47802.69
49.96,1992,0,67930,488,8,47802.69
39.53,1992,0,67930,488,8,47802.69
39.51,1992,0,67930,488,8,47802.69
39.51,1992,0,67930,488,8,47802.69
39.51,1992,0,67930,488,8,47802.69
33.18,1992,0,67930,488,8,47802.69
49.96,1992,0,67930,488,8,47802.69
33.18,1992,0,67930,488,8,47802.69
49.96,1992,0,67930,488,8,47802.69
49.96,1992,0,67930,488,8,47802.69
49.96,1992,0,67930,488,8,47802.69
39.51,1992,0,67930,488,8,47802.69
49.96,1992,0,67930,488,8,47802.69
39.53,1992,0,67930,488,8,47802.69
33.18,1992,0,67930,488,8,47802.69
33.18,1992,0,67930,488,8,47802.69
39.51,1992,0,67930,488,8,47802.69
33.18,1992,0,67930,488,8,47802.69
49.96,1992,0,67930,488,8,47802.69
33.18,1992,0,67930,488,8,47802.69
39.51,1992,0,67930,488,8,47802.69
39.51,1992,0,67930,488,8,47802.69
39.53,1992,0,67930,488,8,47802.69
49.96,1992,0,67930,488,8,47802.69
39.51,1992,0,67930,488,8,47802.69
33.18,1992,0,67930,488,8,47802.69
39.51,1992,0,67930,488,8,47802.69
39.53,1992,0,67930,488,8,47802.69
33.18,1992,0,67930,488,8,47802.69
39.53,1992,0,67930,488,8,47802.69
39.53,1992,0,67930,488,8,47802.69
33.18,1992,0,67930,488,8,47802.69
81.013,2002,0,40736,322,5,24023.03
81.013,2002,0,49999,0,4,26721.87
84.688,2002,0,40736,322,5,24023.03
84.688,2002,0,49999,0,4,26721.87
81.013,2002,0,40736,322,5,24023.03
81.013,2002,0,49999,0,4,26721.87
84.688,2002,0,40736,322,5,24023.03
84.688,2002,0,49999,0,4,26721.87
84.688,2002,0,40736,322,5,24023.03
84.688,2002,0,49999,0,4,26721.87
84.688,2002,0,40736,322,5,24023.03
84.688,2002,0,49999,0,4,26721.87
43.99,2004,0,12448,0,1,6700.56
34.41,2004,0,12448,0,1,6700.56
34.41,2004,0,12448,0,1,6700.56
43.99,2004,0,12448,0,1,6700.56
34.41,2004,0,12448,0,1,6700.56
43.99,2004,0,12448,0,1,6700.56
59.97,2009,0,77894,626,5,42335.44
142.06,2009,0,77894,626,5,42335.44
59.97,2009,0,77894,626,5,42335.44
142.06,2009,0,77894,626,5,42335.44
59.97,2009,0,77894,626,5,42335.44
70.98,2009,0,77894,626,5,42335.44
70.98,2009,0,77894,626,5,42335.44
70.98,2009,0,77894,626,5,42335.44
70.98,2009,0,77894,626,5,42335.44
59.97,2009,0,77894,626,5,42335.44
70.98,2009,0,77894,626,5,42335.44
59.97,2009,0,77894,626,5,42335.44
59.97,2009,0,77894,626,5,42335.44
70.98,2009,0,77894,626,5,42335.44
59.97,2009,0,77894,626,5,42335.44
84.97,2009,0,77894,626,5,42335.44
59.97,2009,0,77894,626,5,42335.44
59.97,2009,0,77894,626,5,42335.44
84.97,2009,0,77894,626,5,42335.44
70.98,2009,0,77894,626,5,42335.44
59.368,2008,1126.58,22883,200,3,13090.646
59.368,2008,1126.58,22883,200,3,13090.646
84.891,2008,1126.58,22883,200,3,13090.646
84.891,2008,1126.58,22883,200,3,13090.646
59.368,2008,1126.58,22883,200,3,13090.646
84.587,2008,1126.58,22883,200,3,13090.646
59.4,2005,0,130701,1053,12,69465.86
59.73,2005,0,130701,1053,12,69465.86
59.4,2005,0,130701,1053,12,69465.86
80.87,2005,0,130701,1053,12,69465.86
59.4,2005,0,130701,1053,12,69465.86
59.4,2005,0,130701,1053,12,69465.86
59.4,2005,0,130701,1053,12,69465.86
59.73,2005,0,130701,1053,12,69465.86
59.65,2005,0,130701,1053,12,69465.86
59.73,2005,0,130701,1053,12,69465.86
80.87,2005,0,130701,1053,12,69465.86
59.4,2005,0,130701,1053,12,69465.86
59.4,2005,0,130701,1053,12,69465.86
59.53,2005,0,130701,1053,12,69465.86
59.4,2005,0,130701,1053,12,69465.86
59.4,2005,0,130701,1053,12,69465.86
80.87,2005,0,130701,1053,12,69465.86
59.53,2005,0,130701,1053,12,69465.86
59.73,2005,0,130701,1053,12,69465.86
80.87,2005,0,130701,1053,12,69465.86
80.87,2005,0,130701,1053,12,69465.86
59.4,2005,0,130701,1053,12,69465.86
59.4,2005,0,130701,1053,12,69465.86
80.87,2005,0,130701,1053,12,69465.86
80.87,2005,0,130701,1053,12,69465.86
80.87,2005,0,130701,1053,12,69465.86
59.53,2005,0,130701,1053,12,69465.86
59.53,2005,0,130701,1053,12,69465.86
80.87,2005,0,130701,1053,12,69465.86
59.4,2005,0,130701,1053,12,69465.86
59.4,2005,0,130701,1053,12,69465.86
80.87,2005,0,130701,1053,12,69465.86
59.53,2005,0,130701,1053,12,69465.86
59.4,2005,0,130701,1053,12,69465.86
80.87,2005,0,130701,1053,12,69465.86
59.4,2005,0,130701,1053,12,69465.86
80.87,2005,0,130701,1053,12,69465.86
59.4,2005,0,130701,1053,12,69465.86
59.4,2005,0,130701,1053,12,69465.86
80.87,2005,0,130701,1053,12,69465.86
80.87,2005,0,130701,1053,12,69465.86
59.4,2005,0,130701,1053,12,69465.86
59.73,2005,0,130701,1053,12,69465.86
59.65,2005,0,130701,1053,12,69465.86
59.53,2005,0,130701,1053,12,69465.86
59.4,2005,0,130701,1053,12,69465.86
80.87,2005,0,130701,1053,12,69465.86
59.4,2005,0,130701,1053,12,69465.86
59.4,2005,0,130701,1053,12,69465.86
59.53,2005,0,130701,1053,12,69465.86
59.4,2005,0,130701,1053,12,69465.86
108.23,2005,0,40311,330,2,32576.7
59.8848,2006,4875.32,99363,743,11,53253.9962
59.8848,2006,4875.32,99363,743,11,53253.9962
84.9097,2006,4875.32,99363,743,11,53253.9962
59.8848,2006,4875.32,99363,743,11,53253.9962
84.9097,2006,4875.32,99363,743,11,53253.9962
59.8848,2006,4875.32,99363,743,11,53253.9962
84.9097,2006,4875.32,99363,743,11,53253.9962
84.9097,2006,4875.32,99363,743,11,53253.9962
84.9097,2006,4875.32,99363,743,11,53253.9962
59.8848,2006,4875.32,99363,743,11,53253.9962
59.8848,2006,4875.32,99363,743,11,53253.9962
84.9097,2006,4875.32,99363,743,11,53253.9962
84.9097,2006,4875.32,99363,743,11,53253.9962
84.9097,2006,4875.32,99363,743,11,53253.9962
59.8848,2006,4875.32,99363,743,11,53253.9962
59.8848,2006,4875.32,99363,743,11,53253.9962
59.8848,2006,4875.32,99363,743,11,53253.9962
59.8848,2006,4875.32,99363,743,11,53253.9962
84.9097,2006,4875.32,99363,743,11,53253.9962
84.9097,2006,4875.32,99363,743,11,53253.9962
59.8848,2006,4875.32,99363,743,11,53253.9962
59.8848,2006,4875.32,99363,743,11,53253.9962
84.9097,2006,4875.32,99363,743,11,53253.9962
59.8848,2006,4875.32,99363,743,11,53253.9962
59.8848,2006,4875.32,99363,743,11,53253.9962
59.8848,2006,4875.32,99363,743,11,53253.9962
59.8848,2006,4875.32,99363,743,11,53253.9962
59.8848,2006,4875.32,99363,743,11,53253.9962
84.9097,2006,4875.32,99363,743,11,53253.9962
59.8848,2006,4875.32,99363,743,11,53253.9962
84.9097,2006,4875.32,99363,743,11,53253.9962
84.9097,2006,4875.32,99363,743,11,53253.9962
84.9097,2006,4875.32,99363,743,11,53253.9962
59.8848,2006,4875.32,99363,743,11,53253.9962
59.8848,2006,4875.32,99363,743,11,53253.9962
84.9097,2006,4875.32,99363,743,11,53253.9962
84.9097,2006,4875.32,99363,743,11,53253.9962
59.8848,2006,4875.32,99363,743,11,53253.9962
84.9097,2006,4875.32,99363,743,11,53253.9962
39.2,2001,0,26924,213,1,12172.02
41.68,2001,0,26924,213,1,12172.02
43.58,2001,0,26924,213,1,12172.02
43.58,2001,0,26924,213,1,12172.02
39.2,2001,0,26924,213,1,12172.02
43.58,2001,0,26924,213,1,12172.02
43.58,2001,0,26924,213,1,12172.02
41.68,2001,0,26924,213,1,12172.02
39.2,2001,0,26924,213,1,12172.02
43.58,2001,0,26924,213,1,12172.02
43.58,2001,0,26924,213,1,12172.02
42.52,2001,0,26924,213,1,12172.02
107.6,1984,3751.47,42315,0,4,35785
107.6,1984,3751.47,42315,0,4,35785
107.6,1984,3751.47,42315,0,4,35785
107.6,1984,3751.47,42315,0,4,35785
82.3,1984,3751.47,42315,0,4,35785
107.6,1984,3751.47,42315,0,4,35785
107.6,1984,3751.47,42315,0,4,35785
84.73,1994,54685.9,66076,459,19,45360.3
63.76,1994,54685.9,66076,459,19,45360.3
84.73,1994,54685.9,66076,459,19,45360.3
84.73,1994,54685.9,66076,459,19,45360.3
84.73,1994,54685.9,66076,459,19,45360.3
84.73,1994,54685.9,66076,459,19,45360.3
63.76,1994,54685.9,66076,459,19,45360.3
63.76,1994,54685.9,66076,459,19,45360.3
84.73,1994,54685.9,66076,459,19,45360.3
63.76,1994,54685.9,66076,459,19,45360.3
84.73,1994,54685.9,66076,459,19,45360.3
84.73,1994,54685.9,66076,459,19,45360.3
63.76,1994,54685.9,66076,459,19,45360.3
84.73,1994,54685.9,66076,459,19,45360.3
84.73,1994,54685.9,66076,459,19,45360.3
84.73,1994,54685.9,66076,459,19,45360.3
84.73,1994,54685.9,66076,459,19,45360.3
84.73,1994,54685.9,66076,459,19,45360.3
84.73,1994,54685.9,66076,459,19,45360.3
63.76,1994,54685.9,66076,459,19,45360.3
84.73,1994,54685.9,66076,459,19,45360.3
63.76,1994,54685.9,66076,459,19,45360.3
84.73,1994,54685.9,66076,459,19,45360.3
91.96,2014,13632.67,191300,1546,20,99130.59
91.95,2014,13632.67,191300,1546,20,99130.59
91.95,2014,13632.67,191300,1546,20,99130.59
101.94,2014,13632.67,191300,1546,20,99130.59
101.94,2014,13632.67,191300,1546,20,99130.59
91.95,2014,13632.67,191300,1546,20,99130.59
91.96,2014,13632.67,191300,1546,20,99130.59
101.94,2014,13632.67,191300,1546,20,99130.59
91.95,2014,13632.67,191300,1546,20,99130.59
91.95,2014,13632.67,191300,1546,20,99130.59
101.94,2014,13632.67,191300,1546,20,99130.59
91.95,2014,13632.67,191300,1546,20,99130.59
91.96,2014,13632.67,191300,1546,20,99130.59
91.96,2014,13632.67,191300,1546,20,99130.59
101.95,2014,13632.67,191300,1546,20,99130.59
91.96,2014,13632.67,191300,1546,20,99130.59
101.95,2014,13632.67,191300,1546,20,99130.59
101.94,2014,13632.67,191300,1546,20,99130.59
94.91,2014,13632.67,191300,1546,20,99130.59
91.96,2014,13632.67,191300,1546,20,99130.59
101.95,2014,13632.67,191300,1546,20,99130.59
101.94,2014,13632.67,191300,1546,20,99130.59
101.94,2014,13632.67,191300,1546,20,99130.59
91.96,2014,13632.67,191300,1546,20,99130.59
91.96,2014,13632.67,191300,1546,20,99130.59
101.95,2014,13632.67,191300,1546,20,99130.59
91.96,2014,13632.67,191300,1546,20,99130.59
91.96,2014,13632.67,191300,1546,20,99130.59
91.96,2014,13632.67,191300,1546,20,99130.59
91.96,2014,13632.67,191300,1546,20,99130.59
91.96,2014,13632.67,191300,1546,20,99130.59
101.94,2014,13632.67,191300,1546,20,99130.59
101.94,2014,13632.67,191300,1546,20,99130.59
101.94,2014,13632.67,191300,1546,20,99130.59
101.95,2014,13632.67,191300,1546,20,99130.59
91.96,2014,13632.67,191300,1546,20,99130.59
101.94,2014,13632.67,191300,1546,20,99130.59
101.95,2014,13632.67,191300,1546,20,99130.59
84.99,2014,16844.86,145323,1080,15,71731.72
84.99,2014,16844.86,145323,1080,15,71731.72
59.97,2014,16844.86,145323,1080,15,71731.72
84.99,2014,16844.86,145323,1080,15,71731.72
84.99,2014,16844.86,145323,1080,15,71731.72
84.99,2014,16844.86,145323,1080,15,71731.72
84.99,2014,16844.86,145323,1080,15,71731.72
84.99,2014,16844.86,145323,1080,15,71731.72
101.51,2014,16844.86,145323,1080,15,71731.72
59.97,2014,16844.86,145323,1080,15,71731.72
84.99,2014,16844.86,145323,1080,15,71731.72
84.99,2014,16844.86,145323,1080,15,71731.72
84.99,2014,16844.86,145323,1080,15,71731.72
84.99,2014,16844.86,145323,1080,15,71731.72
197.4675,2006,0,70291,0,4,35547.31
219.9646,2006,0,70291,0,4,35547.31
171.1005,2006,0,70291,0,4,35547.31
219.6694,2006,0,70291,0,4,35547.31
244.9768,2006,0,70291,0,4,35547.31
84.94,1997,0,67930,488,8,47802.69
84.94,1997,0,67930,488,8,47802.69
84.94,1997,0,67930,488,8,47802.69
49.639,2011,3486.2,102809,905,5,47130.198
82.365,2011,3486.2,102809,905,5,47130.198
82.365,2011,3486.2,102809,905,5,47130.198
49.639,2011,3486.2,102809,905,5,47130.198
49.593,2011,3486.2,102809,905,5,47130.198
50.316,2011,3486.2,102809,905,5,47130.198
49.618,2011,3486.2,102809,905,5,47130.198
49.639,2011,3486.2,102809,905,5,47130.198
49.618,2011,3486.2,102809,905,5,47130.198
89.115,2011,3486.2,102809,905,5,47130.198
89.115,2011,3486.2,102809,905,5,47130.198
82.365,2011,3486.2,102809,905,5,47130.198
82.365,2011,3486.2,102809,905,5,47130.198
82.952,2011,3486.2,102809,905,5,47130.198
49.618,2011,3486.2,102809,905,5,47130.198
82.365,2011,3486.2,102809,905,5,47130.198
89.115,2011,3486.2,102809,905,5,47130.198
90.197,2011,3486.2,102809,905,5,47130.198
49.593,2011,3486.2,102809,905,5,47130.198
89.115,2011,3486.2,102809,905,5,47130.198
89.356,2011,3486.2,102809,905,5,47130.198
50.316,2011,3486.2,102809,905,5,47130.198
49.639,2011,3486.2,102809,905,5,47130.198
49.619,2011,3486.2,102809,905,5,47130.198
49.593,2011,3486.2,102809,905,5,47130.198
89.115,2011,3486.2,102809,905,5,47130.198
82.952,2011,3486.2,102809,905,5,47130.198
82.365,2011,3486.2,102809,905,5,47130.198
82.952,2011,3486.2,102809,905,5,47130.198
49.618,2011,3486.2,102809,905,5,47130.198
49.619,2011,3486.2,102809,905,5,47130.198
89.115,2011,3486.2,102809,905,5,47130.198
49.639,2011,3486.2,102809,905,5,47130.198
136.26,1992,0,57480,1,4,38782.74
84.53,2009,6989,94100,793,12,54671.18
84.53,2009,6989,94100,793,12,54671.18
84.74,2009,6989,94100,793,12,54671.18
84.53,2009,6989,94100,793,12,54671.18
84.74,2009,6989,94100,793,12,54671.18
84.74,2009,6989,94100,793,12,54671.18
114.81,2009,6989,94100,793,12,54671.18
114.81,2009,6989,94100,793,12,54671.18
84.83,2009,6989,94100,793,12,54671.18
84.74,2009,6989,94100,793,12,54671.18
84.74,2009,6989,94100,793,12,54671.18
84.74,2009,6989,94100,793,12,54671.18
84.83,2009,6989,94100,793,12,54671.18
114.81,2009,6989,94100,793,12,54671.18
84.53,2009,6989,94100,793,12,54671.18
84.53,2009,6989,94100,793,12,54671.18
114.81,2009,6989,94100,793,12,54671.18
84.53,2009,6989,94100,793,12,54671.18
84.53,2009,6989,94100,793,12,54671.18
84.53,2009,6989,94100,793,12,54671.18
114.81,2009,6989,94100,793,12,54671.18
84.53,2009,4315.6,37530,320,7,20746.16
84.74,2009,4315.6,37530,320,7,20746.16
84.74,2009,4315.6,37530,320,7,20746.16
84.83,2009,4315.6,37530,320,7,20746.16
84.53,2009,4315.6,37530,320,7,20746.16
84.74,2009,4315.6,37530,320,7,20746.16
59.87,2009,4315.6,37530,320,7,20746.16
84.53,2009,4315.6,37530,320,7,20746.16
84.53,2009,0,65452,421,9,39375.04
84.83,2009,0,65452,421,9,39375.04
84.74,2009,0,65452,421,9,39375.04
84.83,2009,0,65452,421,9,39375.04
84.53,2009,0,65452,421,9,39375.04
84.53,2009,0,65452,421,9,39375.04
84.83,2009,0,65452,421,9,39375.04
84.53,2009,0,65452,421,9,39375.04
84.53,2009,0,65452,421,9,39375.04
84.53,2009,0,65452,421,9,39375.04
84.74,2009,0,65452,421,9,39375.04
84.74,2009,0,65452,421,9,39375.04
59.83,2009,0,112366,1100,13,58114.23
84.74,2009,0,112366,1100,13,58114.23
59.87,2009,0,112366,1100,13,58114.23
84.53,2009,0,112366,1100,13,58114.23
84.83,2009,0,112366,1100,13,58114.23
84.74,2009,0,112366,1100,13,58114.23
84.53,2009,0,112366,1100,13,58114.23
84.83,2009,0,112366,1100,13,58114.23
59.87,2009,0,112366,1100,13,58114.23
59.87,2009,0,112366,1100,13,58114.23
59.88,2009,0,112366,1100,13,58114.23
